sku_id,product_url,claim_type,source_excerpt,decision,decision_reason,observed_at
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,age,Protect your children and yourself from injury by preventing the bookcase from tipping over.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,"The quality is excellent, the workmanship is sturdy, and installation is not complicated. It offers ample storage space, has a practical design, and looks neat and tidy in the room. The edges and corners are smoothly finished. The partitioned design is reasona",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,"A very beautiful storage cabinet. According to the manual, it can be easily assembled. There are many small storage cabinets, which allow for easy classification. Children can tidy up their toys by themselves!",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,All panels and hardware needed for assembly. Please refer to the assembly instructions for details.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,Installation Advice & Tips,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,assembly,It’s more helpful for adults(2+) to assemble together. Using a powered screwdriver will greatly save effort.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,Kids Toy Storage Organizer & Bookshelf with Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,"Open storage bins make it easy for children to see, select, and return their own items —",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,"nurseries, daycares, Montessori classrooms, or kindergarten spaces.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,Multiple Storage Spaces,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,Are you struggling to organize your child's numerous toys and books? This large-capacity storage cabinet will help keep everything neat and tidy!,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,"Not all toys are neat and aesthetically pleasing. This door can hide away colorful, irregularly shaped items, making the overall appearance of the bookshelf cleaner and tidier.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,care,"The quality is excellent, the workmanship is sturdy, and installation is not complicated. It offers ample storage space, has a practical design, and looks neat and tidy in the room. The edges and corners are smoothly finished. The partitioned design is reasona",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,Wooden Mud Kitchen with Planter Box,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,Fast Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,"Ship in USA, 3-7 days delivery",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
kids-toy-storage-organizer-bookshelf-with-bins,https://labebeclub.com/product/kids-toy-storage-organizer-bookshelf-with-bins,shipping,Shipping & Delivery,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,dimensions,"Child-height design allows little ones to independently choose, use, and return items. Clear compartment zoning supports sorting skills, focus, and early responsibility development.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,dimensions,"This shelf is the perfect height for little kids, so they can easily grab or put away their toys by themselves. For me, it’s sturdy enough that I can even sit on it without worrying. What I really like is that it comes with three storage bins — very thoughtful",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,dimensions,"Ages 3–10 (please also compare the product’s height with the child’s height). Suitable for children’s bedrooms, studies, living rooms, and nursery schools.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,Natural Wood Montessori Shelf with Storage Boxes | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,Rounded edges and smooth surfaces help prevent bumps. Sturdy wooden construction ensures durability.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,These look great in my classroom behind my reading table. I store small group items in the baskets. I did crack the wood when putting it together so be careful!,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,"This shelf is the perfect height for little kids, so they can easily grab or put away their toys by themselves. For me, it’s sturdy enough that I can even sit on it without worrying. What I really like is that it comes with three storage bins — very thoughtful",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,Wooden Toy Storage Organizer with Shelves & Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,materials,"Kids Wooden Desk & Chair Set with Corkboard, Hutch Storage & Organizer",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,safety,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,safety,Safe Design,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,safety,Safety & Compliance,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,safety,Meets ASTM F963 & EN71 Safety Standards,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,Natural Wood Montessori Shelf with Storage Boxes | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,Multi-Functional Storage,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,Easy-Pull Fabric Storage Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,Image,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,"This shelf is the perfect height for little kids, so they can easily grab or put away their toys by themselves. For me, it’s sturdy enough that I can even sit on it without worrying. What I really like is that it comes with three storage bins — very thoughtful",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,It’s so pretty I want to get 3 more! It matches our existing furnitures/organizers in the toy room and add so much storage and display surface! We swapped out the old double sided display bookshelf that took up too much space and LOVE this new one that holds m,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,age,"If you can’t find the answer to your question here, please use the contact us page to get in touch.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,This Montessori shelf is so good.I love it. made my home clean and tidy.The installation is very simple.Completed in 20 min.It‘s good to store toys.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,It’s so pretty I want to get 3 more! It matches our existing furnitures/organizers in the toy room and add so much storage and display surface! We swapped out the old double sided display bookshelf that took up too much space and LOVE this new one that holds m,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,All panels and hardware needed for assembly. Please refer to the assembly instructions for details.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,Installation Advice & Tips,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,It’s more helpful for adults(2+) to assemble together. Using a powered screwdriver will greatly save effort.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,Wooden Square Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,assembly,Wooden Round Stools(2 per Pack),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,Natural Wood Montessori Shelf with Storage Boxes | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,Multi-Functional Storage,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,"The soft, accessible fabric bin creates an inviting ""nest"" for favorite plush companions, while the shelves above display cherished storybooks. It’s designed to make both playtime and cleanup feel like a comforting ritual rather than a chore.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,Easy-Pull Fabric Storage Bins,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,This Montessori shelf is so good.I love it. made my home clean and tidy.The installation is very simple.Completed in 20 min.It‘s good to store toys.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,These look great in my classroom behind my reading table. I store small group items in the baskets. I did crack the wood when putting it together so be careful!,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,care,"This shelf is the perfect height for little kids, so they can easily grab or put away their toys by themselves. For me, it’s sturdy enough that I can even sit on it without worrying. What I really like is that it comes with three storage bins — very thoughtful",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,"Free US Shipping, 3-7 Business Days",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,Natural Wood Montessori Shelf with Storage Boxes | labebe®,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,Shipping & Returns,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,Fast Shipping,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,"Ship in USA, 3-7 days delivery",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
natural-wood-montessori-shelf-with-storage-boxes,https://labebeclub.com/product/natural-wood-montessori-shelf-with-storage-boxes,shipping,Shipping & Delivery,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,dimensions,Dimensions & Weight,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,dimensions,Overall Size: 31.8″ L × 35.4″ W × 13.7″ H (81 × 90 × 35 cm),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,dimensions,Weight: approx. 17.6 lbs (7.98 kg),manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,Wooden Mud Kitchen with Planter Box,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,"Outdoor wooden mud kitchen with sink, faucet, stoves, and planter box — combines pretend cooking and gardening fun for kids 3Y+.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,"FSC-certified wood and non-toxic finishes. Tested to CPC, ASTM, EN71 standards.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,"Made with eco materials and thoughtful packaging for a greener, lasting future.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,"Made from solid fir wood with water-based, BPA-free paint, this kitchen is built for lasting outdoor use. Smooth surfaces, rounded edges, and compliance with ASTM & CPSIA safety standards ensure worry-free play.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,Materials,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,Solid fir wood & plywood; water-based paint.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,materials,"Contains small parts – choking hazard. Always use under adult supervision. Please read the safety instructions before use and keep the user manual for future reference. Remove all packaging materials before giving the product to a child, and recycle packaging",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,"FSC-certified wood and non-toxic finishes. Tested to CPC, ASTM, EN71 standards.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,ASTM,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,"Safe, Durable, Trusted",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,"Made from solid fir wood with water-based, BPA-free paint, this kitchen is built for lasting outdoor use. Smooth surfaces, rounded edges, and compliance with ASTM & CPSIA safety standards ensure worry-free play.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,"Easy care: simply wipe with a damp cloth to keep it fresh; regular checks ensure safe, lasting play.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,Safety & Care,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,WARNING! Not suitable for children under 3 years.,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,safety,"Contains small parts – choking hazard. Always use under adult supervision. Please read the safety instructions before use and keep the user manual for future reference. Remove all packaging materials before giving the product to a child, and recycle packaging",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,Kids Furniture,manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,"Outdoor wooden mud kitchen with sink, faucet, stoves, and planter box — combines pretend cooking and gardening fun for kids 3Y+.",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,"This upgraded mud kitchen invites kids into immersive role play. With a running faucet, detachable sink, stovetops, and a blackboard for “menus,” little chefs can mix, wash, and create their own mud recipes. The added planter box lets them plant seeds, watch r",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,https://labebeclub.com/product/wooden-mud-kitchen-outdoor-play-kitchen-with-planter-box-sink,age,"Featuring shelves, hooks, cooking accessories, and a large transparent planter box, everything has its place. Kids can stir in pots, dig with shovels, or water seedlings—combining gardening and pretend cooking for hours of fun. Designed for backyards and garde",manual_review_required,"Official PDP source text captured, but exact claim scope and public wording still need human review.",2026-04-27T20:08:07.139355+00:00
